t,formation,greedy,assignment,myopic,multipleroundsgreedy
33,3.073018455926336,3.7407642148887574,2.452601965938037,3.504137742107129,3.765513510130968
34,3.1089904736787837,3.7981403687664375,2.469423531044573,3.5555627785358483,3.813101429419542
35,3.1461168882397685,3.845217572786867,2.6648777130271943,3.6045624481494367,3.871010476072314
36,3.18365447020668,3.9122528642628844,2.6699171949750156,3.6765360376152714,3.9245776990340664
37,3.2257059709414713,3.9704089836446737,2.692588221976184,3.739739685141836,3.9777123012853113
38,3.3331160062843965,4.024580185708237,2.7406358642144357,3.7957667163099447,4.028117772023017
39,3.4780694632409985,4.0812231111876,2.7606563802220436,3.844380669507469,4.078222373767995
40,3.5237573787640057,4.054698290923454,2.899213464114821,3.868091158242329,4.054698290923454
41,3.5701522815402473,4.240650503466865,3.0100014686221748,3.9318305547842054,4.240650503466865
42,3.7619765364742435,4.31393606752144,3.0736060159193106,3.9890913456766954,4.31393606752144
43,3.871813216902228,4.363092595581145,3.118184230678836,4.040575580531639,4.363092595581145
44,3.924872920418619,4.401378100079887,3.173481076600395,4.070183846044019,4.407050727070988
45,3.978934967879653,4.441753450153377,3.175819606540627,4.17530116202964,4.451622164286532
46,4.032523823819515,4.503154146067668,3.4767539746105816,4.1964147272973245,4.501675466685669
47,4.082898984375698,4.508444877898742,3.8264715964294798,4.227115623848226,4.508444877898742
48,4.099540608606914,4.569763668153001,3.8587472564073937,4.0762571519285915,4.579864896390142
49,4.14400855008737,4.546754463908517,4.216062406332399,3.800399220659911,4.58670217423478
50,4.183916295805035,4.597147975622048,4.315542045995751,3.715227389705144,4.584100076456042
51,4.2192822130823995,4.656607980552048,4.252495379158863,3.686833786166917,4.662483993918653
52,4.253372412793499,4.666802130917363,4.251871499781893,3.937176177859862,4.676677692549637
53,4.273492281111385,4.68614885793588,4.2602849690164,4.053627043642509,4.68614885793588
54,4.341482944879567,4.686431641087677,4.264704428312192,4.0520539889118545,4.686431641087677
55,4.3534640047774635,4.689317167599513,4.313171900960981,4.065528476300088,4.689317167599513
56,4.355881945592135,4.684255164387194,4.287314885649521,4.060682905359148,4.684255164387194
57,4.344074458046905,4.660209875809861,4.258303215954724,3.8185410962216704,4.661439372306496
58,4.339081843119674,4.642755539503908,4.24466546680476,3.582050117316932,4.645888805389982
59,4.381860265626679,4.598808494806802,4.28301821742388,3.4169126983362275,4.617264932084093
60,4.365286858125654,4.596813763853155,3.995841090847267,3.431052330994395,4.594472979807721
61,4.324597628678008,4.56662919238519,3.815950355729795,3.435904222386881,4.571292979794076
62,4.277707604972743,4.531703714374503,3.5551470299917196,3.4185652220941884,4.544030261614298
63,4.230662702616863,4.509496226790508,3.408666146900938,3.4058384065017595,4.509956842981818
64,4.1767836149219395,4.47485676167025,3.486171091762252,3.3502107806337458,4.48236777891363
65,4.131467092668158,4.43616687020594,3.5786342536499083,3.3463699686806683,4.4402686011040355
66,4.045416605998543,4.373791363660169,3.636844241894274,3.3443297819340687,4.377510311250456
67,3.7345715425337773,4.345494823383553,3.5149355535302362,3.3044890089831918,4.354520028197027
68,3.6850748614919038,4.167219796570316,3.354893487498591,3.2593655685933065,4.17410500736778
69,3.635790898648103,4.210361879006064,3.15084209806403,3.226459931837863,4.224189574740898
70,3.5919345298267893,4.134646133957711,3.2436516701821985,3.184523088175729,4.15745898607011
71,3.5485811070591278,4.062421889657679,3.22980193060262,3.1332487726515588,4.103106014032013
72,3.5055453689409064,3.9403137964411665,3.186293228246409,3.1215376470309284,4.0759462545888505
73,3.4543650124431977,3.97317810880801,3.1634060441066993,3.1333301645829597,4.058771903194305
74,3.4160774443530344,3.980355377675111,3.0655086849085507,3.127553598053,3.9586673634371903
75,3.377901091411895,3.9849972011912906,3.1311073204812185,3.1091422433331593,3.993447978060904
76,3.3396086190867287,3.9714882169361037,3.1132343336937183,3.0706594778442575,3.968058557908985
77,3.3015876448543375,3.9658991742595533,2.922288311736893,3.058387383131721,3.9745266169875273
78,3.2650790919885035,3.928475003867413,2.8834517538264146,3.0336733012097743,3.939698011936596
79,3.2290166831420075,3.896141281914778,2.7855598942141913,2.995873003394477,3.900656585845842
80,3.1922003609082856,3.8597276672661387,2.72663901458883,2.9396260573576214,3.8597276672661387
81,3.154289277713619,3.817206593358897,2.579868152737178,2.9071652408343827,3.8214045525649105
82,3.11928090517474,3.7822336990839136,2.5854677163487376,2.8657467841977122,3.7822336990839136
83,2.9919439250640405,3.737160393520293,2.5155355862195905,2.7880180652599784,3.737160393520293
84,2.964253912679854,3.678836000222619,2.473780322431446,2.6572164860219805,3.678836000222619
85,2.937608925914259,3.5575756337606728,2.466489923182298,2.3371107198696994,3.5470133002512103
86,2.8793746161819,3.4945713376588117,2.4294222520019053,1.821719249207102,3.5287948475360102
87,2.85161292409558,3.5731996901895373,2.518210726734673,2.53892728498726,3.5731996901895373
88,2.8187687465580664,3.5131779769039255,2.417340451033117,2.5714846129150395,3.523910890237131
89,2.78395538271201,3.505486194212626,2.41630430090691,2.524396121155358,3.509034487378279
90,2.7477028945586444,3.488370537778157,2.413073770496254,2.5126619632239064,3.4909149842338114
91,2.712981375946459,3.4577600374711253,2.405484363097728,2.4923912551633043,3.466150701397054
92,2.678460797220844,3.3927419847629223,2.394579975868304,2.4629393196849114,3.4209011331802137
93,2.643894852666311,3.3667716064598823,2.374197116968596,2.4564403592087753,3.3915718948906055
94,2.5980087710037743,3.294075418289252,2.3746147281742056,2.428432561515164,3.3357060718310603
95,2.5802452900739334,3.3124072304280836,2.383749711831656,2.4384714816948065,3.3227431427837586
96,2.5341804952954985,3.2825317411979222,2.34562773339218,2.3934591792917956,3.274773803851928
97,2.4311305260334386,3.2527482836110133,2.402375117880944,2.3755792066984633,3.2578616384293024
98,2.3692093590246066,3.242721063507283,2.3124888179588465,2.335627200935971,3.242721063507283
99,2.0999257017053807,3.2318797750056922,2.4094192370224494,2.305538269661969,3.2318797750056922
100,2.1400790952349844,3.1823071517766612,2.408809817594401,2.36552323835922,3.1857142536675687
