t,formation,greedy,assignment,myopic,multipleroundsgreedy
34,5.183388175675537,5.84281607915417,4.720562705434876,4.5070361928069325,5.877410264688907
35,5.116562859873502,5.705286403598112,4.49909900260472,4.346553211697796,5.7008174526843405
36,4.991187149388762,5.4694004424514855,4.5386317323125835,4.032007953251058,5.475880801121939
37,4.696410308081898,5.340231428680936,4.543088927014891,3.905666717963897,5.3299891710216185
38,4.943581219698791,5.139418564044835,4.541703328629936,3.8172747025092177,5.135523187486185
39,4.502280671738137,5.464215467594482,4.509835539580658,3.858892971466636,5.464215467594482
40,4.841021946796033,5.6472449524487995,4.686176842866693,3.943455856222869,5.6472449524487995
41,4.933739657837426,5.706146622525808,4.991767587706014,4.007785000622947,5.706146622525808
42,4.512430872576938,5.765832948825137,5.01675336032229,4.020780254406295,5.765832948825137
43,5.004074590790721,5.923375064653353,5.085337737979473,4.176596168551688,5.923375064653353
44,5.242546180635486,5.97614243420806,4.765325847890644,4.2493401767281105,5.97614243420806
45,5.712429237825931,6.0845812325916055,5.065369666010547,4.420486469333577,6.0845812325916055
46,5.828931304671282,6.209254599405658,5.131296708773121,4.531792042332161,6.208629286075007
47,5.945533023583193,6.393732819496631,5.2497191094902025,4.645543354047498,6.405527747866525
48,5.933138221299575,6.518756251334566,5.270831182495977,4.846721763779098,6.518756251334566
49,5.927508542092415,6.597882066074367,5.33216870894043,4.994409200381262,6.601157650647843
50,5.9205320161131585,6.721770896493709,5.5507196065223035,5.093206405506741,6.72463044813078
51,5.897080450518896,6.819687805561526,5.858216924585875,5.2484835464875035,6.838409371781117
52,5.2965716511982,6.947869536259462,6.125010860980099,5.198832576873997,6.965157349114881
53,5.279962080387663,6.735988076429642,6.376232550130235,4.60495042194608,7.106764898134971
54,5.851143893734843,7.013831946283295,6.272612262952097,5.407456781810975,7.062405528862395
55,5.514467069599222,6.977853495045363,6.342519115535789,5.205374403764295,7.2688307317052825
56,5.545367008845895,6.945153788247102,6.180241757896298,5.53586729754225,7.149949122450871
57,5.520250333975942,6.921606931200412,6.425649119079546,5.395938282472616,7.260876800808651
58,5.567081829606564,7.180381975322442,6.503899526217648,5.305668573910199,7.257958929190336
59,5.594442267864041,7.349316375174446,6.865151575856765,5.799581550716874,7.140786081016909
60,5.569917920170689,7.539217319739767,7.003293881675457,6.109865455301002,7.297536720451092
61,4.857326720098628,7.542069529599899,7.16276013760701,6.082991009531166,7.428480931593765
62,4.9520446978250225,7.517952551616441,6.912440948057986,6.044146424028432,7.502249465387068
63,4.950566494584775,7.48573924803631,7.202106265270208,5.887817829072012,7.3193597815163915
64,5.728032805045862,7.39784333442087,7.239556234166257,5.785635211484755,7.291083630959852
65,5.774937702866306,7.403359187987701,7.114999388838625,5.635109127399224,7.238919942566927
66,5.814955375417855,7.285398016059775,6.995999774700266,5.44593301415727,7.096500490214551
67,5.476919903764212,7.1623682179333406,6.959134479792323,5.261809936709203,7.037261925652479
68,5.413306200957791,6.856021419164141,6.822820236569849,5.137082631964655,7.095703717439344
69,5.651836364192005,6.952550331363001,6.69151368625458,5.0933325658521795,6.9910017630162695
70,4.837357270534398,6.81232614962411,6.623652464108979,4.873131134884931,6.810540525691802
71,4.740416736977542,6.557293142250152,5.910702197209418,4.693586197364573,6.669635296275634
72,5.350408977370604,6.277318142419925,5.964095911264585,3.8458307725869667,6.546874004542915
73,5.420230737519669,6.021563812188209,5.86043184703083,4.037312625613568,6.439094220225499
74,5.850258679546929,5.742487996203637,5.4922356175606515,4.082963057575527,6.29670033177093
75,5.900338214377978,5.913645762507931,5.443684051940352,4.260483057624667,6.159068744441593
76,5.843317322200663,5.8049023704600815,5.388585104851313,4.169549153896802,5.9940530620652925
77,4.965789462318407,5.748420415843461,5.351727366397177,4.0768790162368695,5.831269898399037
78,4.503139701974245,5.610539153699972,5.0604674969317935,3.9993018398417512,5.6867744418250235
79,4.287487107275158,5.412595812946967,4.827437542973525,3.8561515132200124,5.552402932706996
80,4.2289828551521715,5.252086620148405,4.744837992664717,3.7893247747459387,5.383889836814017
81,4.2289828551521715,5.148479962267407,4.744837992664717,3.7893247747459387,5.383889836814017
82,4.2289828551521715,5.063755898274578,4.744837992664717,3.7893247747459387,5.383889836814017
83,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
84,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
85,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
86,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
87,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
88,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
89,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
90,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
91,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
92,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
93,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
94,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
95,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
96,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
97,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
98,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
99,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
100,4.2289828551521715,5.301427384623044,4.744837992664717,3.7893247747459387,5.383889836814017
