t,formation,greedy,assignment,myopic,multipleroundsgreedy
39,182.1603759388571,234.87893860883824,264.0156167192477,133.94182631061608,333.02666720778467
40,182.24187479834583,264.14092835108704,238.38756364946556,155.4905998729458,299.1976098022025
41,194.95099902580608,259.78958003155606,234.6521670636845,135.73809688773608,325.6999932329178
42,199.9640239527673,261.2429555454953,231.31286620050068,150.50544264418482,341.1876859960752
43,207.3652801371296,276.1850914618004,235.18048849431008,138.59538873445163,323.06405355563567
44,210.4335109655701,275.13210757405426,242.5009174146154,157.67415464269132,315.1409415669065
45,211.4874693787974,295.78679910201225,233.18739161471106,184.56588220213933,333.0717803589963
46,244.4623803304658,295.61049222828075,228.5351472261497,161.52486437215225,347.14165112838
47,255.59637882380318,301.6982002510601,247.30620044860882,184.7304239246431,343.3852775124947
48,261.82431722885434,285.8980321847402,245.55040563769387,172.12500364255084,335.72575025364455
49,281.4225880266772,311.61734111816196,240.98118255887024,197.82815777857718,347.79015396355305
50,282.5359117437815,306.4942210236923,223.89688037405662,180.5554126977611,346.6967023510169
51,306.94299203817803,316.3342343331974,242.19616636468984,201.5374554445719,359.3351657453682
52,332.9605389804942,366.95141064313515,249.52473695170934,188.97755449329688,344.4018708699383
53,352.29465242933446,400.7794639443216,285.93776695330365,212.51923273838403,356.9534278992252
54,361.9463715479792,399.3219744117339,286.0604174240499,201.03872336865965,374.2935465125035
55,367.4583760349478,406.0157433983544,232.85432447061902,245.331138276433,388.62558501131446
56,374.5640747357182,399.16346081860837,246.08207683599773,267.3091020642914,388.3218755068024
57,395.44941193054933,376.97471587607913,253.00340564818993,251.3922090826801,411.54082320484565
58,387.02326982937467,402.13740838730143,275.99259124373305,290.9111469017732,409.13521012055264
59,375.15727523601277,395.18318732147515,282.2054240773828,292.9397898197424,401.1656707936587
60,367.7529081090102,392.53638567625285,264.95769554665486,287.2022601585887,398.51902530967817
61,361.5087280332596,377.0264073562676,263.10086794041246,280.62608135264736,377.0453246206812
62,361.97158755465534,373.09281155978493,273.4913610059497,257.222746992687,390.3018076641274
