t,formation,greedy,assignment,myopic,multipleroundsgreedy
64,125.98855138789426,308.0482483966013,365.09898969828987,195.16896867663655,317.9763701282638
65,129.38986490319394,286.85259463494714,373.6150155344186,124.64202774760177,304.55467418719405
66,136.62093396440278,301.47118986663924,376.34124561751264,155.05133509397484,305.6600011631937
67,146.21095494755065,309.25104091618726,396.580356794089,148.4892832864277,311.13304265542513
68,151.6568379446136,318.39944039563295,415.83587940891124,145.09325871833474,318.39944039563295
69,158.0336388179935,328.91353183999985,320.0957822554085,169.3866917517585,322.65694117959833
70,202.51816856734203,307.8935157882243,407.7497734999462,146.88595613665169,307.8935157882243
71,223.04771075001497,328.99847552505685,388.2952056395993,163.10742075247157,324.9129716072738
72,227.42622217049532,342.36851931232604,415.0052465192838,139.22684504391344,342.55933114116624
73,266.074611581584,362.05818503057344,408.8302828844405,143.38982554042542,374.56040142280636
74,291.7156940324807,331.78783246636664,303.721744272822,170.59156710065477,367.58043235990897
75,306.407803248823,316.9336828415918,336.3740024480485,156.61515069407497,381.63139563006683
76,321.33399094709586,377.9023077713243,387.2801317330639,184.6445531979485,386.04382244295283
77,323.4777676445008,406.9984063011942,353.7063677444219,206.46495188644585,365.8780176055897
78,329.34477076440237,372.97783987807213,369.9727073533335,240.75283323521404,397.82821308665314
79,332.2901308491037,393.54481649973656,388.42717079256136,219.9421025988382,410.4991658462725
80,330.23577831795035,389.6381317472973,387.7986924777874,220.11706468828694,419.57692558492715
81,274.9359164835302,344.5836794837753,374.22428272127144,237.81032404803958,397.60505525341864
82,273.94937787444076,357.2897949754757,362.081170222673,240.9105821988806,415.00125883994536
83,266.10214694553633,390.13173363826786,357.2788566518375,225.09089928782214,398.20742145849135
84,227.02681943352667,381.7131506536523,371.16667908388393,180.0129891841063,396.89058494598106
85,221.32318296331684,390.28309444327306,372.5822709604723,157.17069720938687,383.4902752565218
86,223.75986615251298,390.24349329267136,375.0596121013891,209.9744832145204,382.49961088806964
87,222.05010309713592,343.89241816542955,386.9154611409708,195.81292881111366,347.17959584965746
