t,formation,greedy,assignment,myopic,multipleroundsgreedy
81,351.4621225202064,505.6820161649529,346.98533804776866,356.10620571439307,516.4029094308514
82,302.3747067736616,519.3545399102868,335.70942257154127,376.2699454943552,534.0184576670247
83,309.3205130740048,515.4946890088412,353.7570383676062,349.3787664639689,533.3754201208284
84,309.826393373118,524.5744863733314,360.24739918301475,380.3543035688431,535.7915358881911
85,311.57262593645623,526.88137532898,361.9215681834539,379.0535242494379,538.5292148121963
86,311.76679089196074,525.8049668162525,341.558404973565,382.09991514617207,522.972850484447
87,269.51414417019447,537.1402452389395,363.28592152291293,383.36231750350686,540.1571732281152
88,265.33792055038805,532.353067934514,298.60183445190864,379.7448214169712,520.5969608502481
89,268.6360674146954,569.4911683372658,350.2250344432537,436.03513395139896,543.5371155921144
90,277.7986325013882,548.7019089426598,351.3126973052458,404.17470334953526,523.9760355633401
91,283.65802541903673,522.0834113780286,343.99415874814673,384.99077480498096,498.73393976010294
92,334.1483190523646,526.7082710022906,348.23230536301537,311.2109052657833,481.98847526753434
93,328.33121132679105,480.3742553456686,365.12463417396447,292.58123690110347,468.2589805381722
94,318.20147149301715,533.051016376169,352.7035521605323,299.5177232124307,523.5182537399439
95,319.30769760718636,543.135308957508,378.8968851167237,299.61289307720705,526.035349503285
96,336.91830274299593,527.3438302570487,384.88471728550616,297.6816398003146,510.61907839253126
97,338.0059887432152,523.3763791588766,401.9714244478361,345.46511391365163,533.6014843298759
98,352.42685999764973,561.2903440250857,360.1618101659018,344.1383608967583,559.7854397666993
99,347.29536110052953,561.305557027002,410.0429861360513,370.4788348970443,560.6163222095121
100,343.73472318832285,511.3109421146949,399.1904848834557,366.13998896654164,512.8065799358588
101,344.92490518738845,518.0086781219914,417.40535375979414,330.87592502206303,543.5598879419734
102,335.34533555838686,547.5017631699396,383.5215057096184,358.8694898161681,545.462312087797
103,337.96507995309184,544.3531700477073,415.3314369818478,399.83644465552163,533.9204802639654
104,330.5410276407239,500.95413084323764,356.15051319344553,342.7626641626768,526.0689758082073
105,332.97219363397807,546.4093327784042,386.2650144438403,412.91316972265,558.48916196099
106,331.70099219114263,523.2641680974655,432.28237128650073,305.97349514629553,502.1541657078382
107,337.8579017084822,516.9732110913628,420.644129764143,320.3375404539978,499.69255185307406
108,343.9046972020736,534.7795620883938,449.0992112134722,335.0242948010023,513.8730417780597
109,353.5527092393549,556.754471115392,456.5483147787864,298.66896804433514,551.3817691392326
110,355.2774874097702,565.2973542288995,412.71504887114577,357.9006584602771,565.2973542288995
111,363.64238881917765,567.5628148652986,445.8921905963933,362.5592413789323,560.7118521821977
112,372.7630868042883,556.3533301459724,438.2154275398966,302.64729700688804,525.1246636150927
113,385.23739977919683,510.4591315378009,430.46507497515904,290.98693640256863,528.5928377686705
114,398.1488635288431,550.4443777693708,462.1006212895966,288.01138141225516,520.5908936973871
115,414.0453876623841,510.3198740139957,428.28666584070436,337.8407820381676,579.9052265761069
116,433.9724660144114,540.4650534442869,428.3719953420874,335.3594418868621,562.7634793839104
117,448.68098965587063,548.8055062180184,416.4917570642041,337.6469834362489,549.5565297754031
118,468.86271526281695,548.1263713390856,433.3290055600436,326.3945945995464,556.3261361872247
119,493.1824245626854,560.955098687503,389.5052526160831,312.7121384663918,560.8680100473873
120,513.6836373735964,535.8728735373668,446.3659171349765,296.79970595867456,547.3425847928357
121,514.9667551760438,554.2190782908428,432.7870270175162,339.8911104927822,540.28739073326
122,516.3638469713604,540.4969795313909,457.3591903928348,336.82018136481355,528.7069189042384
123,485.80194609194893,488.5980388821827,411.0813962204096,320.41586151210765,481.2547705933414
124,460.94423931115335,459.24036987640716,383.4015012982375,312.4606170697236,452.851500872501
125,436.90047732217454,434.8053847171573,345.44259930950034,276.01253427090364,438.9283053330585
126,431.2582524613811,428.6112783652902,338.15680966660574,342.17738401169953,418.31341389691505
127,439.4897929210616,434.10463116595326,336.5727846356525,318.39707709835716,453.99537064208573
128,433.7191722382284,415.7064316740672,325.4608016158363,238.91453527419665,453.28014303106215
129,406.1009766031629,439.68006460054045,328.9210260988139,333.48881179752993,460.9653711498564
130,384.2555093617513,449.0689894691153,314.8780624944053,379.19700841829706,443.147607017406
131,370.56416163057895,442.3364918581449,320.5022003890884,379.28873503350115,442.7473101625429
132,366.46848179636703,446.59852413243385,326.28057024023855,384.93050177412084,472.31196942120977
133,350.52561002988057,449.52797885462064,323.5564967259864,377.97700679524144,441.62737430658564
134,345.16737166099864,424.54324668812137,321.36140975907523,293.83298990043977,432.09258661171117
135,351.2338565620729,466.0398739201314,332.1394145439742,346.57470145514105,468.8977072940967
136,348.2711175932711,472.75712223741675,340.312922737108,384.6752605361384,475.4711504787247
137,343.04437212743363,512.3709909381918,370.83151861266816,376.64227364311586,489.92119296062896
138,343.9052157383386,489.3387842542767,387.78656242176277,409.59940820640594,518.1727215996012
139,339.69902571997966,507.1872958871857,394.5390362330213,415.1369434054902,507.6360137974034
140,350.9067759656974,539.8952924289952,396.4643602657395,403.9850122406721,554.2303002196601
141,359.8799956034248,538.8209148559099,404.28608171738557,422.8899436489815,562.6886046770503
142,354.8987863524678,545.6461772690835,400.969393736363,425.0727788727842,533.1006351239492
143,351.77562460897906,557.2236414536309,418.4781309610363,451.87022784307555,569.3407415929831
144,352.3461250441873,595.8262559903693,416.2964469441912,489.9692813791928,592.8830151649516
145,352.8401530998181,578.0447111614742,405.33774539469374,499.26841027765045,578.521910939151
146,348.2232993872856,584.0349512546431,392.38180414033116,442.6851794067901,591.3761322107207
147,360.07832814959414,627.3114143034283,400.75546196785933,498.2853264937684,623.1253493712809
148,350.9314644811365,597.4510362161685,371.15576896242277,480.5502287797759,583.7825781736141
149,338.8525149248593,572.3302360707858,366.15451633806254,458.7649514381322,577.023487161853
150,353.4863028948367,571.0011213855091,376.3335074782191,462.330152962075,581.6030549044626
