t,formation,greedy,assignment,myopic,multipleroundsgreedy
47,1.907096612218922,2.2311258160580283,2.0658842246778204,1.613010222380187,2.2311258160580283
48,1.8917096268712155,2.2146731353218403,2.0647311119753256,1.5985479745829965,2.215549578634627
49,1.8765462572397023,2.1988348994330593,2.063199813192217,1.5828075952906455,2.204296367295586
50,1.8616022622295338,2.1813704841646944,2.060684990262625,1.56572993801187,2.191702777850813
51,1.8468731605133657,2.177672308898425,2.057766023240796,1.554069324324497,2.177672308898425
52,1.8323555888286092,2.1621113726157812,2.0467931399384858,1.5465790913001165,2.1640698655296577
53,1.8179662416268545,2.139568716100442,2.014618963328361,1.5382331019825735,2.1452536250300187
54,1.8037495294023114,2.134275902961317,1.997786747915471,1.5289791143045655,2.134275902961317
55,1.7897384419649065,2.1219637851721105,1.993866074640144,1.5187619633890659,2.1219637851721105
56,1.7759291484836086,2.108229689764137,1.9941044833681794,1.5075242668903306,2.108229689764137
57,1.7623178345295203,2.0929854139896604,1.9943160978703989,1.4952065741978944,2.0937205901099487
58,1.7488956264871647,2.0781484931206298,1.993186141902462,1.4817345227597891,2.082494562752706
59,1.7356628884817404,2.063152645519416,1.9907191299201639,1.4670541948781428,2.071961599467997
60,1.7226167538153385,2.0601050577542703,1.9767680188645183,1.4582126248216156,2.0601050577542703
61,1.7097540674558505,2.046839394653811,1.9586881385552943,1.452152233967139,2.0479266813610715
62,1.6970711356562675,2.0253489976702506,1.956887784686881,1.4453366747400072,2.0299827937894057
63,1.6845645074927476,2.02080965877045,1.9566646312806184,1.4377136351593014,2.021877528961676
64,1.6723286803802235,2.013776120804783,1.9498786132762866,1.4292288771525405,2.013776120804783
65,1.6605844225552706,2.0044542732858175,1.9480088167384675,1.4198249319944891,2.0044542732858175
66,1.6490061246322256,1.9938324061648514,1.9448837707718916,1.4094197408561855,1.9938324061648514
67,1.637591498933169,1.9818130187484577,1.929730250842513,1.3979677363591527,1.9847266617286383
68,1.6263375926489672,1.956323823131969,1.9264057789836446,1.3854103478063489,1.9628345820138131
69,1.6152412079510239,1.956457238419385,1.9217426489178506,1.377371417423615,1.956457238419385
70,1.6042990738616634,1.948933300246793,1.9026314383180831,1.372599861747281,1.948933300246793
71,1.5935075974829354,1.9435122786297283,1.8969796455925605,1.36715291566077,1.9435122786297283
72,1.5828631662625847,1.9196830919684755,1.8893159831882078,1.3609748549351217,1.9196830919684755
73,1.5723370453909626,1.914366751700451,1.8959954153226974,1.3539233364635042,1.914366751700451
74,1.5619469597540259,1.9079638531682421,1.8880077996599134,1.3460307401658578,1.9079638531682421
75,1.5516896547671433,1.9003935800019383,1.8759084798658805,1.3372373520327436,1.9003935800019383
76,1.5415623192089214,1.8925238704583693,1.872870070726342,1.3138671186583117,1.8925238704583693
77,1.5315622743663047,1.8861484408036495,1.859859638949228,1.3112508964682457,1.8861484408036495
78,1.5214315666140257,1.8632364547584785,1.855872741222114,1.3075450924509895,1.8632364547584785
79,1.511319079834442,1.8600234051471305,1.8502648026602329,1.3031762186604956,1.8600234051471305
80,1.501664939848332,1.855705838107827,1.8415363495650592,1.2981061097302782,1.855705838107827
